sender_user_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,segment
U47312,2024-12-14 16:53:24,2,299666,16,4,2,4,Potential Loyalists
U47313,2024-07-17 23:04:28,3,145536,166,2,2,3,Dormant
U47314,2024-11-28 12:26:07,5,292117,32,4,3,4,Champions
U47315,2024-08-02 20:40:04,1,12094,150,2,1,1,Dormant
U47316,2024-02-26 19:50:11,1,117372,308,1,1,3,Dormant
U47317,2024-04-02 20:18:30,1,6004,272,1,1,1,Dormant
U47318,2024-12-18 10:55:34,1,2207,12,4,1,1,New Customers
U47319,2024-04-14 17:39:45,1,5860,260,1,1,1,Dormant
U47322,2024-06-09 13:22:17,3,125031,204,1,2,3,Dormant
U47323,2024-11-12 16:50:44,3,100023,48,3,2,2,Casual
U47324,2024-10-24 16:23:16,3,65382,67,3,2,2,Casual
U47325,2024-01-22 22:35:31,3,157753,343,1,2,3,Dormant
U47326,2024-11-06 19:06:48,4,310337,54,3,3,4,Loyal Customers
U47327,2024-11-02 20:08:59,2,179741,58,3,2,3,Casual
U47328,2024-12-24 21:00:25,2,35526,6,4,2,2,Potential Loyalists
U47329,2024-12-14 23:56:36,2,209768,16,4,2,3,Potential Loyalists
U47330,2024-12-10 11:20:51,5,780825,20,4,3,4,Champions
U47331,2024-11-24 11:54:04,5,428497,36,4,3,4,Champions
U47332,2024-10-02 21:56:01,4,227922,89,2,3,3,At Risk
U47333,2024-08-14 13:04:19,1,4031,138,2,1,1,Dormant
U47334,2024-11-13 19:05:34,3,106614,47,3,2,2,Casual
U47335,2024-10-16 10:26:46,2,188822,75,3,2,3,Casual
U47336,2024-05-14 12:17:13,1,125363,230,1,1,3,Dormant
U47337,2024-06-12 10:54:08,3,85864,201,1,2,2,Dormant
U47338,2024-09-07 22:06:06,5,134928,114,2,3,3,At Risk
U47339,2024-11-25 19:07:32,2,101349,35,4,2,2,Potential Loyalists
U47340,2024-11-11 21:06:33,2,182609,49,3,2,3,Casual
U47341,2024-11-08 21:32:32,2,242353,52,3,2,3,Casual
U47342,2024-09-16 21:55:28,2,56687,105,2,2,2,Dormant
U47344,2024-08-01 17:38:15,2,65094,151,2,2,2,Dormant
U47345,2024-11-26 14:30:07,5,104649,34,4,3,2,Champions
U47346,2024-11-13 12:49:43,1,22292,47,3,1,1,Casual
U47347,2024-11-24 09:03:45,3,285548,36,4,2,4,Potential Loyalists
U47349,2024-01-31 11:45:38,1,8052,334,1,1,1,Dormant
U47350,2024-12-16 14:24:36,3,286438,14,4,2,4,Potential Loyalists
U47351,2024-07-15 10:41:37,3,33324,168,1,2,1,Dormant
U47352,2024-11-17 18:17:39,2,209784,43,3,2,3,Casual
U47353,2024-09-11 22:07:09,2,295570,110,2,2,4,Dormant
U47354,2024-01-09 20:28:03,1,12825,356,1,1,1,Dormant
U47355,2024-12-08 21:22:59,2,88943,22,4,2,2,Potential Loyalists
U47356,2024-11-22 14:43:09,2,38326,38,4,2,2,Potential Loyalists
U47357,2024-11-16 10:46:54,5,439560,44,3,3,4,Loyal Customers
U47358,2024-10-05 19:36:44,1,39348,86,2,1,2,Dormant
U47359,2024-02-22 13:04:14,2,67786,312,1,2,2,Dormant
U47360,2024-08-08 14:09:04,2,31691,144,2,2,1,Dormant
U47361,2024-08-21 23:09:21,2,297953,131,2,2,4,Dormant
U47362,2024-10-23 08:27:32,2,152733,68,3,2,3,Casual
U47363,2024-11-18 09:46:48,3,378866,42,4,2,4,Potential Loyalists
U47364,2024-12-12 11:37:47,3,40528,18,4,2,2,Potential Loyalists
U47365,2024-05-29 09:14:56,1,236852,215,1,1,3,Dormant
U47366,2024-10-24 14:01:56,3,479920,67,3,2,4,Casual
U47367,2024-08-12 11:55:37,3,106357,140,2,2,2,Dormant
U47369,2024-06-27 15:02:21,1,4464,186,1,1,1,Dormant
U47371,2024-01-29 19:04:51,1,4390,336,1,1,1,Dormant
U47372,2024-11-11 23:56:55,2,36472,49,3,2,2,Casual
U47373,2024-12-28 23:20:03,3,276137,2,4,2,4,Potential Loyalists
U47374,2024-11-06 12:21:54,3,226410,54,3,2,3,Casual
U47375,2024-10-23 14:17:25,1,106366,68,3,1,2,Casual
U47376,2024-09-30 16:00:05,2,407651,91,2,2,4,Dormant
U47377,2024-10-07 22:49:49,2,24559,84,2,2,1,Dormant
U47378,2024-05-15 11:04:21,2,93449,229,1,2,2,Dormant
U47379,2024-11-09 22:53:40,3,662795,51,3,2,4,Casual
U47380,2024-05-27 14:09:07,1,4361,217,1,1,1,Dormant
U47381,2024-10-08 14:13:34,2,139775,83,2,2,3,Dormant
U47382,2024-12-05 09:06:38,3,120753,25,4,2,3,Potential Loyalists
U47383,2024-06-09 18:19:22,2,357636,204,1,2,4,Dormant
U47384,2024-06-12 17:14:11,1,28473,201,1,1,1,Dormant
U47386,2024-05-06 10:15:58,1,333956,238,1,1,4,Dormant
U47387,2024-08-17 19:51:52,2,128107,135,2,2,3,Dormant
U47388,2024-09-27 15:26:03,4,406399,94,2,3,4,Can't Lose Them
U47389,2024-11-11 10:28:20,6,592687,49,3,3,4,Loyal Customers
U47390,2024-12-24 19:16:14,1,11429,6,4,1,1,New Customers
U47391,2024-11-05 15:25:39,2,33557,55,3,2,1,Casual
U47392,2024-09-27 14:01:06,5,73273,94,2,3,2,At Risk
U47393,2024-09-17 13:49:37,2,30889,104,2,2,1,Dormant
U47394,2024-09-09 20:32:58,1,8966,112,2,1,1,Dormant
U47395,2024-11-14 20:52:39,3,448197,46,3,2,4,Casual
U47396,2024-08-08 09:52:59,4,47305,144,2,3,2,At Risk
U47397,2024-08-12 21:25:09,2,99398,140,2,2,2,Dormant
U47399,2024-09-20 16:03:17,5,199997,101,2,3,3,At Risk
U47400,2024-07-30 20:42:38,2,384995,153,2,2,4,Dormant
U47401,2024-11-11 17:26:05,4,51341,49,3,3,2,Loyal Customers
U47402,2024-11-29 22:54:54,7,745357,31,4,4,4,Champions
U47403,2024-12-30 21:26:18,4,82077,0,4,3,2,Champions
U47404,2024-03-31 23:53:40,1,3565,274,1,1,1,Dormant
U47405,2024-10-18 16:50:22,1,21299,73,3,1,1,Casual
U47406,2024-12-01 10:44:16,2,425656,29,4,2,4,Potential Loyalists
U47407,2024-10-13 18:41:43,1,2098,78,3,1,1,Casual
U47408,2024-02-03 11:51:38,1,156113,331,1,1,3,Dormant
U47409,2024-05-22 21:44:15,1,78474,222,1,1,2,Dormant
U47410,2024-11-01 17:27:26,4,226487,59,3,3,3,Loyal Customers
U47411,2024-11-21 16:47:21,2,293851,39,4,2,4,Potential Loyalists
U47412,2024-03-17 13:07:35,1,3079,288,1,1,1,Dormant
U47414,2024-12-24 18:43:55,1,143177,6,4,1,3,New Customers
U47415,2024-12-17 09:05:38,3,178826,13,4,2,3,Potential Loyalists
U47416,2024-11-08 19:52:23,1,3606,52,3,1,1,Casual
U47417,2024-12-27 12:44:34,2,159027,3,4,2,3,Potential Loyalists
U47418,2024-08-08 10:18:09,3,47689,144,2,2,2,Dormant
U47419,2024-09-26 19:49:53,3,124210,95,2,2,3,Dormant
U47420,2024-09-30 23:59:13,2,124029,91,2,2,3,Dormant
U47421,2024-04-20 08:46:06,2,6314,254,1,2,1,Dormant
U47422,2024-02-27 16:13:16,2,38109,307,1,2,2,Dormant
U47423,2024-12-11 17:41:34,2,172914,19,4,2,3,Potential Loyalists
U47424,2024-05-06 21:58:42,1,11909,238,1,1,1,Dormant
U47425,2024-05-01 23:20:52,1,393911,243,1,1,4,Dormant
U47427,2024-07-12 16:33:07,3,271393,171,1,2,4,Dormant
U47428,2024-02-02 14:06:56,1,19480,332,1,1,1,Dormant
U47429,2024-12-14 19:04:43,3,246085,16,4,2,3,Potential Loyalists
U47430,2024-11-11 08:20:32,3,126429,49,3,2,3,Casual
U47431,2024-12-30 23:55:04,3,74491,0,4,2,2,Potential Loyalists
U47432,2024-10-04 10:16:58,1,18554,87,2,1,1,Dormant
U47433,2024-09-16 11:25:54,3,114739,105,2,2,2,Dormant
U47434,2024-11-23 17:21:00,6,655065,37,4,3,4,Champions
U47435,2024-11-26 12:44:59,4,136863,34,4,3,3,Champions
U47436,2024-02-02 11:39:26,1,13151,332,1,1,1,Dormant
U47437,2024-07-05 19:19:08,3,231184,178,1,2,3,Dormant
U47438,2024-07-17 20:41:19,3,164182,166,2,2,3,Dormant
U47439,2024-10-01 23:16:36,3,385622,90,2,2,4,Dormant
U47440,2024-11-09 19:46:31,1,35630,51,3,1,2,Casual
U47441,2024-07-05 17:06:43,4,54631,178,1,3,2,At Risk
U47442,2024-11-04 17:19:19,1,25475,56,3,1,1,Casual
U47443,2024-07-29 19:54:28,3,634617,154,2,2,4,Dormant
U47444,2024-10-02 14:00:28,2,29961,89,2,2,1,Dormant
U47445,2024-11-05 15:25:37,5,210310,55,3,3,3,Loyal Customers
U47446,2024-11-08 13:34:29,5,442756,52,3,3,4,Loyal Customers
U47447,2024-09-29 20:07:44,3,92519,92,2,2,2,Dormant
U47448,2024-07-04 09:38:59,1,170407,179,1,1,3,Dormant
U47449,2024-11-12 14:43:13,3,114518,48,3,2,2,Casual
U47450,2024-06-23 11:35:20,3,137076,190,1,2,3,Dormant
U47451,2024-12-27 21:26:43,4,343005,3,4,3,4,Champions
U47452,2024-12-15 09:08:38,3,222286,15,4,2,3,Potential Loyalists
U47453,2024-11-14 08:02:22,4,453041,46,3,3,4,Loyal Customers
U47454,2024-12-27 15:01:51,2,223548,3,4,2,3,Potential Loyalists
U47455,2024-06-23 15:23:40,1,26661,190,1,1,1,Dormant
U47459,2024-09-06 13:04:55,3,599698,115,2,2,4,Dormant
U47460,2024-02-12 09:55:09,1,8224,322,1,1,1,Dormant
U47461,2024-12-19 16:01:58,2,28322,11,4,2,1,Potential Loyalists
U47462,2024-05-24 15:13:43,2,14591,220,1,2,1,Dormant
U47463,2024-02-03 14:41:11,1,59794,331,1,1,2,Dormant
U47464,2024-03-29 09:16:45,2,608968,276,1,2,4,Dormant
U47465,2024-11-25 14:47:53,4,243375,35,4,3,3,Champions
U47466,2024-10-29 20:52:38,2,82912,62,3,2,2,Casual
U47467,2024-09-27 18:48:57,2,450240,94,2,2,4,Dormant
U47469,2024-09-29 14:01:10,2,117724,92,2,2,3,Dormant
U47470,2024-11-11 18:16:23,1,14172,49,3,1,1,Casual
U47471,2024-01-25 11:17:39,1,500000,340,1,1,4,Dormant
U47472,2024-11-10 15:03:07,3,74511,50,3,2,2,Casual
U47473,2024-11-06 14:51:31,4,227256,54,3,3,3,Loyal Customers
U47475,2024-02-02 22:22:59,2,6320,332,1,2,1,Dormant
U47476,2024-09-12 23:35:22,2,216944,109,2,2,3,Dormant
U47478,2024-03-11 16:23:47,1,2541,294,1,1,1,Dormant
U47479,2024-03-27 21:40:21,1,137409,278,1,1,3,Dormant
U47480,2024-11-15 13:42:33,2,37838,45,3,2,2,Casual
U47481,2024-06-22 15:05:55,3,241807,191,1,2,3,Dormant
U47482,2024-11-30 16:25:10,2,92404,30,4,2,2,Potential Loyalists
U47483,2024-10-05 19:41:04,2,16303,86,2,2,1,Dormant
U47485,2024-09-23 08:05:24,3,140408,98,2,2,3,Dormant
U47486,2024-05-28 09:01:49,3,194523,216,1,2,3,Dormant
U47487,2024-08-15 20:19:10,2,43556,137,2,2,2,Dormant
U47488,2024-11-11 08:28:46,3,303709,49,3,2,4,Casual
U47489,2024-12-01 11:09:30,6,407117,29,4,3,4,Champions
U47490,2024-05-26 15:38:28,1,14031,218,1,1,1,Dormant
U47491,2024-11-11 13:38:53,4,501091,49,3,3,4,Loyal Customers
U47492,2024-08-13 19:49:10,3,180187,139,2,2,3,Dormant
U47493,2024-08-29 11:17:13,2,226239,123,2,2,3,Dormant
U47494,2024-10-14 09:41:29,1,8870,77,3,1,1,Casual
U47495,2024-05-11 19:50:17,1,292937,233,1,1,4,Dormant
U47497,2024-08-14 11:55:14,2,214723,138,2,2,3,Dormant
U47498,2024-10-02 19:06:24,1,12063,89,2,1,1,Dormant
U47499,2024-10-03 12:17:14,4,173095,88,2,3,3,At Risk
U47500,2024-11-27 11:02:06,1,56109,33,4,1,2,New Customers
U47501,2024-03-29 13:42:33,1,2729,276,1,1,1,Dormant
U47502,2024-11-23 18:51:46,3,341127,37,4,2,4,Potential Loyalists
U47503,2024-11-26 18:25:59,3,215106,34,4,2,3,Potential Loyalists
U47504,2024-11-14 11:22:52,4,73965,46,3,3,2,Loyal Customers
U47505,2024-11-04 16:53:58,3,46989,56,3,2,2,Casual
U47506,2024-11-13 16:38:09,4,212107,47,3,3,3,Loyal Customers
U47507,2024-11-11 22:02:43,5,433515,49,3,3,4,Loyal Customers
U47508,2024-12-05 10:44:05,3,179168,25,4,2,3,Potential Loyalists
U47509,2024-09-29 08:14:01,3,331224,92,2,2,4,Dormant
U47510,2024-12-07 14:48:04,4,83398,23,4,3,2,Champions
U47511,2024-09-29 18:15:37,1,1726,92,2,1,1,Dormant
U47512,2024-10-02 15:47:58,3,117980,89,2,2,3,Dormant
U47513,2024-09-28 14:15:16,2,94838,93,2,2,2,Dormant
U47514,2024-10-27 15:58:59,1,160940,64,3,1,3,Casual
U47515,2024-12-11 08:06:44,3,340846,19,4,2,4,Potential Loyalists
U47516,2024-05-11 23:01:21,2,282193,233,1,2,4,Dormant
U47518,2024-07-28 16:51:56,1,32523,155,2,1,1,Dormant
U47519,2024-11-02 10:23:19,1,30285,58,3,1,1,Casual
U47520,2024-06-11 16:57:13,2,15224,202,1,2,1,Dormant
U47521,2024-06-17 16:11:56,3,68524,196,1,2,2,Dormant
U47523,2024-12-12 09:51:26,3,58426,18,4,2,2,Potential Loyalists
U47524,2024-07-11 09:27:27,2,105593,172,1,2,2,Dormant
U47525,2024-01-24 08:26:43,1,10989,341,1,1,1,Dormant
U47526,2024-12-24 13:23:26,2,270088,6,4,2,4,Potential Loyalists
U47527,2024-12-27 12:53:24,2,78937,3,4,2,2,Potential Loyalists
U47529,2024-11-06 12:20:21,3,44496,54,3,2,2,Casual
U47530,2024-09-01 12:16:34,3,667310,120,2,2,4,Dormant
U47531,2024-11-10 15:46:05,4,48716,50,3,3,2,Loyal Customers
U47532,2024-05-15 12:30:22,2,489860,229,1,2,4,Dormant
U47533,2024-12-06 10:50:40,2,126827,24,4,2,3,Potential Loyalists
U47534,2024-09-30 10:59:45,2,31912,91,2,2,1,Dormant
U47535,2024-11-17 16:08:00,4,343383,43,3,3,4,Loyal Customers
U47536,2024-08-21 08:18:03,2,144141,131,2,2,3,Dormant
U47537,2024-11-11 13:06:34,4,947245,49,3,3,4,Loyal Customers
U47538,2024-10-02 19:05:38,4,24030,89,2,3,1,At Risk
U47539,2024-11-09 19:30:12,3,58196,51,3,2,2,Casual
U47540,2024-02-02 12:38:16,1,28485,332,1,1,1,Dormant
U47541,2024-12-14 14:56:45,4,260543,16,4,3,4,Champions
U47542,2024-12-01 12:01:02,3,57496,29,4,2,2,Potential Loyalists
U47543,2024-07-06 20:14:18,1,4335,177,1,1,1,Dormant
U47544,2024-12-02 16:34:31,2,26762,28,4,2,1,Potential Loyalists
U47545,2024-11-11 21:50:46,2,29303,49,3,2,1,Casual
U47546,2024-05-20 23:30:47,2,75530,224,1,2,2,Dormant
U47547,2024-11-11 19:04:55,5,88274,49,3,3,2,Loyal Customers
U47548,2024-12-05 18:42:58,4,253839,25,4,3,3,Champions
U47549,2024-12-30 14:10:27,1,38218,0,4,1,2,New Customers
U47550,2024-03-14 17:57:46,1,271198,291,1,1,4,Dormant
U47552,2024-11-12 16:11:56,4,215926,48,3,3,3,Loyal Customers
U47553,2024-09-14 15:08:37,3,215784,107,2,2,3,Dormant
U47554,2024-10-28 09:25:28,2,41806,63,3,2,2,Casual
U47555,2024-12-22 13:56:43,2,160279,8,4,2,3,Potential Loyalists
U47556,2024-07-17 15:18:35,1,26993,166,2,1,1,Dormant
U47557,2024-12-27 18:09:26,2,168339,3,4,2,3,Potential Loyalists
U47559,2024-07-08 23:08:55,3,258542,175,1,2,4,Dormant
U47560,2024-11-16 08:25:19,4,66530,44,3,3,2,Loyal Customers
U47561,2024-12-08 19:15:04,5,572094,22,4,3,4,Champions
U47562,2024-12-11 20:11:20,1,27402,19,4,1,1,New Customers
U47563,2024-11-28 22:09:04,2,20729,32,4,2,1,Potential Loyalists
U47564,2024-11-14 14:21:43,3,79063,46,3,2,2,Casual
U47565,2024-10-04 22:48:13,4,107066,87,2,3,2,At Risk
U47567,2024-04-14 11:15:23,1,92055,260,1,1,2,Dormant
U47569,2024-11-11 19:54:18,4,190694,49,3,3,3,Loyal Customers
U47570,2024-09-08 13:55:00,1,3791,113,2,1,1,Dormant
U47571,2024-11-22 21:27:53,4,377519,38,4,3,4,Champions
U47572,2024-02-10 21:10:46,1,208426,324,1,1,3,Dormant
U47573,2024-07-14 08:08:33,2,75457,169,1,2,2,Dormant
U47574,2024-07-31 17:24:50,2,275106,152,2,2,4,Dormant
U47575,2024-04-22 17:14:23,2,168792,252,1,2,3,Dormant
U47576,2024-05-22 20:15:57,2,20763,222,1,2,1,Dormant
U47577,2024-09-10 17:43:48,1,8413,111,2,1,1,Dormant
U47578,2024-05-04 17:35:51,4,201712,240,1,3,3,At Risk
U47579,2024-10-21 12:31:55,4,113076,70,3,3,2,Loyal Customers
U47580,2024-11-12 15:03:03,3,36352,48,3,2,2,Casual
U47581,2024-05-31 14:34:51,2,488999,213,1,2,4,Dormant
U47582,2024-12-28 16:24:55,6,592741,2,4,3,4,Champions
U47583,2024-07-21 16:14:54,1,2932,162,2,1,1,Dormant
U47584,2024-11-24 10:20:59,6,225637,36,4,3,3,Champions
U47585,2024-11-10 20:38:09,6,715754,50,3,3,4,Loyal Customers
U47586,2024-12-23 15:35:59,3,332795,7,4,2,4,Potential Loyalists
U47587,2024-07-16 11:42:30,3,224825,167,2,2,3,Dormant
U47588,2024-08-14 14:23:08,1,10818,138,2,1,1,Dormant
U47590,2024-06-06 13:49:30,2,35455,207,1,2,2,Dormant
U47591,2024-09-07 17:30:21,3,82939,114,2,2,2,Dormant
U47592,2024-12-11 23:38:25,5,401445,19,4,3,4,Champions
U47593,2024-10-25 14:32:20,1,5639,66,3,1,1,Casual
U47594,2024-12-25 09:52:30,4,520339,5,4,3,4,Champions
U47595,2024-06-11 09:36:39,1,42850,202,1,1,2,Dormant
U47596,2024-10-21 17:35:44,1,39440,70,3,1,2,Casual
U47597,2024-11-24 10:11:16,2,501518,36,4,2,4,Potential Loyalists
U47598,2024-05-25 13:22:40,1,9301,219,1,1,1,Dormant
U47599,2024-11-23 20:15:50,3,518060,37,4,2,4,Potential Loyalists
U47600,2024-05-18 23:14:31,3,136026,226,1,2,3,Dormant
U47601,2024-08-21 23:04:02,1,29185,131,2,1,1,Dormant
U47604,2024-02-26 15:22:18,1,23860,308,1,1,1,Dormant
U47605,2024-02-14 09:58:54,1,312221,320,1,1,4,Dormant
U47606,2024-09-28 12:54:05,1,25961,93,2,1,1,Dormant
U47607,2024-09-10 23:12:15,2,21222,111,2,2,1,Dormant
U47608,2024-12-01 16:14:28,3,736550,29,4,2,4,Potential Loyalists
U47610,2024-08-03 23:08:28,1,7190,149,2,1,1,Dormant
U47611,2024-01-29 22:38:57,1,197139,336,1,1,3,Dormant
U47612,2024-06-08 18:13:22,2,112341,205,1,2,2,Dormant
U47613,2024-07-15 09:33:10,1,6305,168,1,1,1,Dormant
U47614,2024-03-24 14:19:38,1,500000,281,1,1,4,Dormant
U47615,2024-11-26 22:32:14,6,490394,34,4,3,4,Champions
U47616,2024-10-13 08:59:24,1,13292,78,3,1,1,Casual
U47617,2024-09-25 12:59:26,2,24464,96,2,2,1,Dormant
U47618,2024-11-24 11:35:05,2,29226,36,4,2,1,Potential Loyalists
U47619,2024-09-23 09:14:25,1,8517,98,2,1,1,Dormant
U47620,2024-11-15 15:41:39,3,144598,45,3,2,3,Casual
U47621,2024-03-07 15:00:33,1,69166,298,1,1,2,Dormant
U47622,2024-09-14 16:23:47,3,40625,107,2,2,2,Dormant
U47623,2024-11-12 10:13:38,2,100499,48,3,2,2,Casual
U47624,2024-11-11 10:44:03,3,425689,49,3,2,4,Casual
U47625,2024-07-19 15:21:08,1,4700,164,2,1,1,Dormant
U47626,2024-12-02 14:30:45,1,243660,28,4,1,3,New Customers
U47627,2024-12-25 11:13:51,5,145745,5,4,3,3,Champions
U47628,2024-12-17 20:18:30,3,49482,13,4,2,2,Potential Loyalists
U47629,2024-09-25 17:26:44,1,13657,96,2,1,1,Dormant
U47630,2024-12-12 16:06:41,4,605953,18,4,3,4,Champions
U47631,2024-08-29 23:16:05,6,408150,123,2,3,4,Can't Lose Them
U47632,2024-04-23 18:14:49,2,265233,251,1,2,4,Dormant
U47633,2024-11-10 21:52:56,3,212152,50,3,2,3,Casual
U47634,2024-12-26 12:27:57,1,106921,4,4,1,2,New Customers
U47635,2024-08-30 16:08:42,1,78215,122,2,1,2,Dormant
U47636,2024-11-12 14:59:30,3,49666,48,3,2,2,Casual
U47637,2024-10-01 11:10:28,4,221845,90,2,3,3,At Risk
U47638,2024-09-22 19:25:25,2,81357,99,2,2,2,Dormant
U47639,2024-10-16 13:22:45,2,88681,75,3,2,2,Casual
U47641,2024-07-22 20:29:58,2,78969,161,2,2,2,Dormant
U47642,2024-06-06 10:50:17,1,10850,207,1,1,1,Dormant
U47643,2024-08-27 09:28:48,2,164980,125,2,2,3,Dormant
U47644,2024-07-27 20:30:20,1,3987,156,2,1,1,Dormant
U47645,2024-09-21 09:46:19,2,94809,100,2,2,2,Dormant
U47646,2024-05-08 12:55:39,2,16498,236,1,2,1,Dormant
U47647,2024-05-24 10:51:35,2,106435,220,1,2,2,Dormant
U47648,2024-11-10 15:21:55,3,30375,50,3,2,1,Casual
U47649,2024-11-11 11:49:44,2,448264,49,3,2,4,Casual
U47650,2024-08-31 09:22:41,3,44319,121,2,2,2,Dormant
U47651,2024-11-26 22:11:00,4,334091,34,4,3,4,Champions
U47652,2024-12-02 12:33:27,5,622004,28,4,3,4,Champions
U47653,2024-10-26 09:29:12,2,33140,65,3,2,1,Casual
U47654,2024-04-20 12:55:19,1,6299,254,1,1,1,Dormant
U47655,2024-01-23 14:43:15,1,103007,342,1,1,2,Dormant
U47656,2024-08-08 12:15:54,1,13355,144,2,1,1,Dormant
U47657,2024-02-19 16:07:31,1,20199,315,1,1,1,Dormant
U47659,2024-04-13 11:36:33,1,11612,261,1,1,1,Dormant
U47660,2024-10-01 19:11:05,2,26924,90,2,2,1,Dormant
U47661,2024-08-17 21:43:44,3,51237,135,2,2,2,Dormant
U47662,2024-07-08 17:50:41,5,111980,175,1,3,2,At Risk
U47663,2024-12-28 23:14:07,1,39509,2,4,1,2,New Customers
U47664,2024-10-11 21:14:52,1,4494,80,2,1,1,Dormant
U47665,2024-07-23 19:27:18,4,82116,160,2,3,2,At Risk
U47666,2024-11-12 16:36:25,3,512320,48,3,2,4,Casual
U47667,2024-11-14 14:31:25,7,379937,46,3,4,4,Loyal Customers
U47668,2024-08-03 18:15:32,1,130199,149,2,1,3,Dormant
U47669,2024-07-02 15:29:54,2,89853,181,1,2,2,Dormant
U47671,2024-07-09 22:45:16,4,525160,174,1,3,4,Can't Lose Them
U47672,2024-10-09 16:10:25,4,283083,82,2,3,4,Can't Lose Them
U47673,2024-10-18 22:09:47,3,379624,73,3,2,4,Casual
U47674,2024-01-16 12:58:52,1,11548,349,1,1,1,Dormant
U47675,2024-01-30 16:03:18,1,22586,335,1,1,1,Dormant
U47676,2024-12-11 16:01:34,2,90354,19,4,2,2,Potential Loyalists
U47678,2024-05-27 15:53:28,2,229906,217,1,2,3,Dormant
U47679,2024-09-27 10:09:48,1,123264,94,2,1,3,Dormant
U47680,2024-02-20 21:47:46,1,28878,314,1,1,1,Dormant
U47681,2024-11-06 15:20:08,4,145198,54,3,3,3,Loyal Customers
U47682,2024-12-29 20:11:03,4,36206,1,4,3,2,Champions
U47683,2024-08-16 19:23:36,4,294205,136,2,3,4,Can't Lose Them
U47684,2024-12-28 19:28:09,1,190587,2,4,1,3,New Customers
U47685,2024-05-16 19:52:08,1,9963,228,1,1,1,Dormant
U47686,2024-12-18 09:12:21,3,49173,12,4,2,2,Potential Loyalists
U47688,2024-02-01 21:47:35,1,22541,333,1,1,1,Dormant
U47689,2024-12-29 22:47:07,3,55280,1,4,2,2,Potential Loyalists
U47690,2024-12-04 16:04:14,4,347967,26,4,3,4,Champions
U47691,2024-10-27 20:53:29,3,51354,64,3,2,2,Casual
U47692,2024-09-24 18:51:52,4,368238,97,2,3,4,Can't Lose Them
U47693,2024-11-02 20:14:10,2,28903,58,3,2,1,Casual
U47694,2024-11-29 10:22:05,6,249880,31,4,3,3,Champions
U47695,2024-06-26 22:00:01,1,11930,187,1,1,1,Dormant
U47696,2024-06-13 08:51:56,3,124158,200,1,2,3,Dormant
U47697,2024-12-24 08:47:26,3,66128,6,4,2,2,Potential Loyalists
U47698,2024-07-07 17:03:32,2,37138,176,1,2,2,Dormant
U47699,2024-10-31 10:06:10,2,213792,60,3,2,3,Casual
U47700,2024-11-08 22:04:19,3,118727,52,3,2,3,Casual
U47701,2024-12-08 16:54:33,2,109323,22,4,2,2,Potential Loyalists
U47702,2024-05-03 16:14:49,2,21618,241,1,2,1,Dormant
U47703,2024-08-22 10:47:18,4,614166,130,2,3,4,Can't Lose Them
U47704,2024-12-10 23:10:50,3,732274,20,4,2,4,Potential Loyalists
U47706,2024-11-06 15:20:03,3,476131,54,3,2,4,Casual
U47707,2024-11-08 23:28:53,3,72056,52,3,2,2,Casual
U47708,2024-07-13 21:05:28,4,486527,170,1,3,4,Can't Lose Them
U47709,2024-11-10 10:29:22,3,121373,50,3,2,3,Casual
U47710,2024-09-30 16:00:31,3,32986,91,2,2,1,Dormant
U47711,2024-08-07 19:34:57,4,267827,145,2,3,4,Can't Lose Them
U47712,2024-08-13 13:28:03,3,27233,139,2,2,1,Dormant
U47713,2024-10-08 08:19:06,2,93242,83,2,2,2,Dormant
U47714,2024-02-12 16:44:31,1,55437,322,1,1,2,Dormant
U47715,2024-11-14 23:53:22,4,259116,46,3,3,4,Loyal Customers
U47716,2024-11-04 09:30:24,4,208493,56,3,3,3,Loyal Customers
U47717,2024-09-29 20:26:41,1,10582,92,2,1,1,Dormant
U47718,2024-11-15 14:47:35,3,302147,45,3,2,4,Casual
U47719,2024-05-08 17:55:28,1,8713,236,1,1,1,Dormant
U47720,2024-11-16 21:01:53,2,204538,44,3,2,3,Casual
U47721,2024-10-10 16:59:54,3,27590,81,2,2,1,Dormant
U47722,2024-05-14 11:58:45,3,218183,230,1,2,3,Dormant
U47724,2024-11-04 08:20:54,2,31291,56,3,2,1,Casual
U47725,2024-02-23 11:36:30,1,4565,311,1,1,1,Dormant
U47726,2024-07-19 21:52:43,1,19161,164,2,1,1,Dormant
U47727,2024-10-09 21:09:24,3,33776,82,2,2,1,Dormant
U47729,2024-07-05 10:36:57,3,50667,178,1,2,2,Dormant
U47730,2024-05-04 13:21:13,1,330144,240,1,1,4,Dormant
U47731,2024-11-13 17:40:12,5,742419,47,3,3,4,Loyal Customers
U47732,2024-12-27 12:05:09,2,416801,3,4,2,4,Potential Loyalists
U47733,2024-11-12 11:12:20,3,163689,48,3,2,3,Casual
U47734,2024-11-07 19:27:32,4,181025,53,3,3,3,Loyal Customers
U47735,2024-12-02 18:42:18,2,433017,28,4,2,4,Potential Loyalists
U47736,2024-04-20 18:24:18,3,187840,254,1,2,3,Dormant
U47737,2024-11-11 11:14:29,1,28803,49,3,1,1,Casual
U47738,2024-11-20 12:16:15,4,48008,40,4,3,2,Champions
U47739,2024-12-28 11:14:44,5,290161,2,4,3,4,Champions
U47740,2024-12-10 11:31:10,3,332786,20,4,2,4,Potential Loyalists
