user_id,gender,age_group,device_type,acquisition_channel,first_action_type,referral_generation,referred_by_user_id
U41089,F,20대,android,ad,sent,0,
U41090,F,40대,ios,organic,received,1,U24479
U41091,F,30대,android,gift_received,received,1,U00051
U41092,F,40대,android,organic,received,0,
U41093,M,30대,ios,gift_received,received,0,
U41094,F,20대,android,organic,sent,0,
U41095,F,30대,android,gift_received,received,1,U27248
U41096,F,40대,ios,search,sent,2,U25867
U41097,F,30대,android,gift_received,received,2,U17383
U41098,M,20대,ios,organic,sent,0,
U41099,F,40대,android,gift_received,received,2,U34477
U41100,F,30대,android,organic,sent,1,U19650
U41101,F,40대,android,gift_received,received,0,
U41102,M,30대,android,gift_received,received,0,
U41103,M,40대,ios,organic,sent,1,U08813
U41104,M,40대,ios,organic,received,1,U28787
U41105,M,40대,android,ad,sent,0,
U41106,F,40대,android,organic,sent,2,U09053
U41107,F,20대,android,gift_received,received,0,
U41108,M,20대,ios,gift_received,received,0,
U41109,F,30대,android,gift_received,received,1,U13970
U41110,F,20대,android,gift_received,received,1,U36428
U41111,F,50대+,ios,gift_received,received,3,U07972
U41112,F,30대,android,ad,received,2,U00642
U41113,F,20대,android,ad,received,0,
U41114,M,40대,android,ad,sent,2,U23431
U41115,M,20대,ios,gift_received,received,2,U10359
U41116,M,20대,ios,gift_received,received,0,
U41117,M,20대,android,ad,received,1,U39116
U41118,F,40대,android,organic,sent,1,U33772
U41119,F,20대,ios,gift_received,received,3,U19833
U41120,M,20대,android,organic,received,1,U39366
U41121,F,20대,android,organic,sent,2,U36277
U41122,M,30대,android,gift_received,received,1,U20181
U41123,M,20대,ios,gift_received,received,0,
U41124,F,20대,android,ad,received,1,U30417
U41125,M,40대,ios,gift_received,received,1,U26350
U41126,F,20대,ios,ad,sent,0,
U41127,F,40대,android,ad,sent,1,U19858
U41128,F,50대+,android,ad,received,1,U09531
U41129,M,20대,ios,organic,received,0,
U41130,F,30대,ios,gift_received,received,2,U23092
U41131,M,50대+,android,gift_received,received,1,U06869
U41132,F,30대,android,search,received,0,
U41133,F,30대,android,gift_received,received,0,
U41134,M,30대,android,gift_received,received,2,U31267
U41135,M,40대,android,gift_received,received,1,U36434
U41136,F,30대,android,search,sent,1,U20334
U41137,F,30대,android,organic,received,1,U07750
U41138,M,40대,android,search,sent,1,U18822
U41139,F,20대,ios,organic,sent,1,U33821
U41140,F,10대,android,organic,received,1,U38566
U41141,F,30대,android,ad,received,1,U09716
U41142,M,40대,ios,gift_received,received,2,U21638
U41143,M,10대,android,gift_received,received,1,U19791
U41144,F,40대,android,search,sent,2,U31300
U41145,F,10대,ios,search,received,1,U15225
U41146,F,30대,android,gift_received,received,2,U17011
U41147,F,40대,ios,ad,received,1,U17011
U41148,F,40대,android,gift_received,received,2,U33623
U41149,M,30대,android,organic,received,0,
U41150,F,50대+,android,organic,sent,2,U28410
U41151,F,30대,android,gift_received,received,2,U37521
U41152,F,20대,ios,organic,received,1,U24654
U41153,F,20대,ios,gift_received,received,0,
U41154,M,40대,android,ad,received,2,U17546
U41155,F,20대,android,ad,sent,0,
U41156,F,20대,ios,organic,received,1,U37976
U41157,F,40대,ios,gift_received,received,1,U35176
U41158,F,30대,ios,ad,sent,0,
U41159,M,30대,ios,gift_received,received,1,U32376
U41160,M,40대,android,organic,received,1,U15866
U41161,F,40대,ios,gift_received,received,0,
U41162,F,30대,ios,ad,sent,0,
U41163,M,40대,ios,ad,sent,1,U24706
U41164,M,30대,android,organic,sent,2,U37817
U41165,F,20대,android,gift_received,received,1,U04590
U41166,F,30대,ios,organic,sent,1,U14560
U41167,M,50대+,ios,organic,received,1,U17150
U41168,M,30대,ios,organic,received,1,U25564
U41169,F,10대,ios,gift_received,received,0,
U41170,F,30대,android,gift_received,received,1,U05685
U41171,F,10대,ios,gift_received,received,1,U11488
U41172,M,30대,android,gift_received,received,3,U02311
U41173,F,20대,ios,gift_received,received,1,U08810
U41174,F,30대,ios,gift_received,received,1,U19661
U41175,M,10대,ios,ad,received,1,U33941
U41176,M,40대,ios,ad,received,1,U24267
U41177,M,20대,android,ad,received,0,
U41178,F,20대,android,gift_received,received,3,U32208
U41179,F,30대,android,gift_received,received,0,
U41180,F,20대,ios,ad,sent,1,U36318
U41181,F,30대,ios,gift_received,received,2,U34134
U41182,F,30대,ios,organic,received,1,U12513
U41183,F,20대,android,gift_received,received,0,
U41184,M,40대,ios,ad,received,1,U20464
U41185,M,40대,android,gift_received,received,2,U28801
U41186,F,30대,android,ad,received,1,U17487
U41187,F,20대,android,gift_received,received,2,U30355
U41188,M,30대,android,search,received,2,U06503
U41189,F,20대,android,gift_received,received,1,U40770
U41190,F,20대,android,gift_received,received,0,
U41191,M,40대,ios,gift_received,received,0,
U41192,F,30대,android,search,sent,0,
U41193,F,30대,ios,search,sent,0,
U41194,F,30대,ios,search,received,1,U03307
U41195,F,30대,android,search,sent,1,U38114
U41196,F,40대,ios,search,sent,2,U39083
U41197,F,30대,ios,gift_received,received,1,U39196
U41198,M,20대,android,organic,sent,1,U04558
U41199,M,20대,ios,ad,received,1,U09406
U41200,F,30대,android,search,received,1,U17451
U41201,M,40대,android,organic,sent,1,U24866
U41202,F,30대,ios,ad,received,0,
U41203,M,30대,android,ad,received,1,U17732
U41204,F,40대,android,gift_received,received,1,U33715
U41205,F,20대,android,gift_received,received,1,U07209
U41206,M,40대,ios,ad,sent,1,U15049
U41207,F,50대+,android,gift_received,received,0,
U41208,F,30대,ios,gift_received,received,2,U05844
U41209,F,30대,android,organic,sent,2,U30187
U41210,M,30대,ios,organic,sent,1,U10940
U41211,F,30대,android,gift_received,received,1,U22277
U41212,F,20대,android,organic,received,1,U34190
U41213,F,20대,ios,search,received,0,
U41214,M,30대,android,gift_received,received,1,U03428
U41215,F,30대,android,organic,sent,0,
U41216,M,20대,android,ad,sent,0,
U41217,M,30대,android,ad,sent,2,U40865
U41218,F,10대,android,gift_received,received,0,
U41219,M,20대,ios,gift_received,received,2,U14081
U41220,F,40대,android,gift_received,received,0,
U41221,F,30대,android,organic,sent,2,U40730
U41222,F,30대,ios,search,received,1,U15057
U41223,F,10대,ios,gift_received,received,0,
U41224,F,10대,android,organic,received,1,U32642
U41225,F,40대,ios,gift_received,received,1,U36654
U41226,F,20대,ios,gift_received,received,1,U16893
U41227,M,30대,android,gift_received,received,1,U29586
U41228,F,30대,ios,organic,sent,2,U01528
U41229,F,40대,android,organic,sent,0,
U41230,M,20대,ios,organic,received,1,U28213
U41231,F,20대,android,gift_received,received,1,U01599
U41232,F,40대,ios,organic,sent,1,U07031
U41233,F,10대,android,organic,received,1,U11208
U41234,F,30대,android,organic,received,1,U24732
U41235,M,50대+,ios,gift_received,received,3,U24428
U41236,M,40대,android,ad,received,0,
U41237,F,20대,android,organic,sent,1,U30182
U41238,M,40대,ios,organic,sent,1,U31391
U41239,F,40대,android,organic,sent,1,U11756
U41240,F,30대,ios,gift_received,received,0,
U41241,M,40대,android,gift_received,received,0,
U41242,F,40대,android,gift_received,received,1,U17599
U41243,F,20대,android,gift_received,received,1,U38926
U41244,F,30대,ios,organic,received,1,U27501
U41245,M,30대,android,gift_received,received,0,
U41246,F,30대,ios,organic,sent,1,U09196
U41247,F,30대,android,ad,received,3,U03980
U41248,F,40대,android,ad,sent,2,U15853
U41249,F,30대,android,organic,sent,2,U11152
U41250,M,20대,android,ad,received,1,U37316
U41251,F,50대+,ios,organic,sent,2,U35695
U41252,F,30대,android,gift_received,received,1,U19323
U41253,F,10대,ios,organic,received,1,U20236
U41254,F,30대,ios,ad,received,0,
U41255,M,30대,ios,gift_received,received,2,U16309
U41256,F,20대,android,gift_received,received,0,
U41257,F,30대,ios,gift_received,received,2,U28147
U41258,F,20대,android,organic,received,0,
U41259,F,30대,ios,organic,sent,1,U23483
U41260,F,50대+,android,gift_received,received,0,
U41261,M,40대,ios,organic,received,1,U38146
U41262,M,50대+,ios,gift_received,received,1,U17057
U41263,F,30대,android,search,received,1,U18838
U41264,F,40대,ios,ad,sent,2,U38876
U41265,F,30대,android,search,received,0,
U41266,F,40대,ios,organic,sent,1,U37183
U41267,F,40대,ios,ad,received,0,
U41268,M,30대,android,gift_received,received,1,U13235
U41269,M,20대,ios,gift_received,received,0,
U41270,M,30대,ios,gift_received,received,1,U07088
U41271,M,20대,android,gift_received,received,3,U06085
U41272,F,30대,ios,gift_received,received,1,U38305
U41273,F,20대,ios,organic,sent,0,
U41274,M,20대,ios,ad,received,1,U08335
U41275,M,30대,ios,ad,received,1,U05236
U41276,F,40대,ios,gift_received,received,2,U39757
U41277,F,30대,android,organic,sent,0,
U41278,F,40대,android,organic,received,1,U26924
U41279,F,30대,android,search,received,1,U40349
U41280,F,40대,ios,gift_received,received,0,
U41281,F,20대,android,organic,sent,1,U25886
U41282,M,40대,android,search,sent,1,U17201
U41283,F,40대,android,organic,sent,1,U22092
U41284,M,40대,ios,gift_received,received,2,U05111
U41285,F,30대,android,gift_received,received,3,U19412
U41286,F,50대+,android,ad,sent,0,
U41287,F,40대,ios,ad,received,1,U23803
U41288,F,30대,android,organic,sent,1,U21186
U41289,F,20대,android,search,sent,0,
U41290,F,20대,ios,search,sent,1,U36955
U41291,F,40대,ios,ad,sent,1,U33583
U41292,M,30대,ios,search,sent,0,
U41293,F,30대,android,organic,sent,1,U29815
U41294,F,30대,android,gift_received,received,1,U29173
U41295,F,30대,ios,ad,sent,1,U11802
U41296,F,20대,ios,organic,received,2,U05205
U41297,F,40대,android,gift_received,received,0,
U41298,F,40대,ios,gift_received,received,1,U29058
U41299,F,30대,android,gift_received,received,1,U18118
U41300,M,30대,android,ad,received,2,U36053
U41301,F,30대,android,ad,received,1,U04306
U41302,F,20대,ios,organic,sent,1,U16203
U41303,M,20대,ios,ad,received,1,U03563
U41304,F,30대,ios,organic,sent,1,U14763
U41305,M,10대,ios,ad,received,1,U31666
U41306,F,30대,android,gift_received,received,2,U27267
U41307,F,30대,ios,gift_received,received,0,
U41308,M,20대,android,ad,received,1,U04513
U41309,M,40대,android,ad,sent,2,U13866
U41310,M,50대+,ios,ad,received,1,U29361
U41311,F,40대,ios,organic,received,0,
U41312,F,40대,ios,search,sent,0,
U41313,F,20대,android,organic,received,0,
U41314,F,30대,ios,gift_received,received,0,
U41315,M,20대,android,organic,received,0,
U41316,M,30대,android,ad,sent,2,U23934
U41317,F,30대,ios,ad,received,0,
U41318,F,20대,ios,organic,received,2,U40677
U41319,F,30대,ios,organic,sent,0,
U41320,M,20대,ios,gift_received,received,2,U19181
U41321,F,30대,ios,ad,received,1,U32881
U41322,F,20대,ios,ad,received,1,U14469
U41323,M,50대+,android,gift_received,received,1,U03963
U41324,F,50대+,android,ad,sent,2,U33499
U41325,F,30대,android,ad,sent,3,U18156
U41326,F,10대,android,search,received,1,U19813
U41327,M,20대,ios,organic,sent,1,U24962
U41328,M,30대,ios,ad,received,0,
U41329,F,30대,android,gift_received,received,0,
U41330,M,30대,ios,ad,received,1,U10045
U41331,M,20대,ios,ad,received,0,
U41332,F,30대,ios,ad,sent,1,U20361
U41333,F,40대,android,gift_received,received,1,U40670
U41334,F,20대,android,search,sent,1,U29508
U41335,F,10대,ios,organic,sent,0,
U41336,M,50대+,ios,gift_received,received,1,U25314
U41337,M,10대,android,organic,sent,1,U38812
U41338,F,20대,android,ad,sent,1,U22282
U41339,F,40대,android,organic,received,1,U21385
U41340,F,20대,ios,gift_received,received,0,
U41341,M,40대,android,gift_received,received,1,U13395
U41342,F,40대,ios,gift_received,received,0,
U41343,M,30대,ios,gift_received,received,2,U22815
U41344,M,40대,ios,search,received,0,
U41345,F,40대,ios,search,sent,1,U37370
U41346,M,30대,ios,search,sent,1,U17049
U41347,F,40대,android,organic,received,1,U00530
U41348,F,20대,ios,gift_received,received,0,
U41349,F,30대,ios,ad,received,1,U15616
U41350,M,50대+,ios,ad,sent,1,U36503
U41351,F,30대,android,gift_received,received,1,U03757
U41352,F,50대+,ios,gift_received,received,1,U38911
U41353,F,20대,android,ad,received,0,
U41354,F,40대,android,organic,sent,1,U34754
U41355,F,30대,android,organic,sent,1,U23670
U41356,F,40대,android,ad,received,0,
U41357,F,50대+,ios,organic,sent,0,
U41358,F,30대,android,gift_received,received,1,U28034
U41359,F,30대,ios,gift_received,received,1,U21977
U41360,F,20대,ios,gift_received,received,2,U23488
U41361,F,40대,ios,search,received,1,U11806
U41362,F,20대,android,ad,sent,1,U39822
U41363,F,30대,ios,gift_received,received,1,U34223
U41364,M,30대,ios,search,received,0,
U41365,F,10대,android,search,sent,1,U18077
U41366,F,40대,android,gift_received,received,0,
U41367,F,40대,android,organic,received,1,U28804
U41368,F,30대,android,gift_received,received,1,U20666
U41369,M,30대,android,ad,sent,0,
U41370,F,30대,ios,ad,received,1,U35482
U41371,F,30대,ios,search,sent,1,U34264
U41372,F,10대,ios,search,received,0,
U41373,F,20대,ios,ad,received,1,U36638
U41374,F,40대,android,organic,sent,0,
U41375,F,30대,android,gift_received,received,2,U30108
U41376,F,20대,ios,ad,sent,0,
U41377,F,40대,android,search,sent,1,U21580
U41378,F,30대,ios,organic,sent,1,U37039
U41379,F,10대,ios,ad,sent,0,
U41380,M,40대,ios,ad,sent,2,U20234
U41381,F,30대,ios,organic,received,0,
U41382,F,40대,ios,gift_received,received,1,U31524
U41383,M,20대,android,ad,received,2,U02437
U41384,F,30대,android,organic,sent,1,U29561
U41385,F,30대,ios,gift_received,received,2,U40985
U41386,F,40대,android,organic,received,0,
U41387,F,20대,android,gift_received,received,2,U21619
U41388,F,40대,android,ad,received,1,U23776
U41389,F,50대+,android,gift_received,received,1,U22551
U41390,F,40대,android,organic,received,1,U35282
U41391,F,50대+,ios,organic,received,2,U32086
U41392,F,40대,ios,gift_received,received,1,U32419
U41393,F,30대,android,gift_received,received,1,U08573
U41394,F,40대,android,organic,sent,3,U35620
U41395,F,40대,android,search,received,1,U05956
U41396,F,20대,ios,organic,sent,0,
U41397,M,10대,ios,ad,received,0,
U41398,M,40대,ios,organic,sent,1,U09556
U41399,M,30대,ios,gift_received,received,1,U33002
U41400,F,50대+,android,organic,received,1,U17552
U41401,M,30대,ios,search,sent,1,U04247
U41402,F,30대,android,gift_received,received,1,U15006
U41403,F,20대,ios,ad,received,1,U36659
U41404,M,10대,android,search,sent,0,
U41405,F,10대,ios,search,sent,1,U03776
U41406,M,20대,ios,gift_received,received,1,U21940
U41407,M,20대,android,gift_received,received,0,
U41408,M,20대,ios,search,received,0,
U41409,M,20대,ios,ad,sent,1,U39013
U41410,M,20대,android,organic,received,0,
U41411,F,30대,ios,gift_received,received,1,U33871
U41412,M,20대,android,gift_received,received,1,U16568
U41413,F,20대,android,search,received,0,
U41414,F,30대,android,gift_received,received,2,U34281
U41415,F,40대,ios,ad,received,0,
U41416,M,20대,android,ad,sent,0,
U41417,F,30대,android,organic,received,2,U37085
U41418,F,40대,ios,organic,received,0,
U41419,M,30대,ios,search,sent,2,U06043
U41420,M,40대,android,search,received,0,
U41421,F,30대,android,gift_received,received,0,
U41422,F,30대,android,gift_received,received,0,
U41423,M,30대,android,ad,sent,1,U11449
U41424,F,30대,ios,organic,received,0,
U41425,F,30대,android,ad,received,0,
U41426,M,20대,ios,gift_received,received,1,U04009
U41427,F,30대,android,gift_received,received,0,
U41428,M,20대,ios,gift_received,received,1,U30079
U41429,F,20대,ios,gift_received,received,0,
U41430,M,10대,android,gift_received,received,1,U33094
U41431,M,20대,android,organic,sent,0,
U41432,F,30대,ios,organic,sent,0,
U41433,M,20대,ios,gift_received,received,0,
U41434,F,30대,android,gift_received,received,2,U18659
U41435,F,20대,android,organic,received,0,
U41436,F,30대,ios,organic,received,1,U22057
U41437,F,50대+,ios,search,sent,1,U27896
U41438,M,30대,android,gift_received,received,1,U17402
U41439,F,30대,android,organic,sent,2,U28461
U41440,F,30대,android,ad,received,2,U24076
U41441,F,20대,android,organic,received,2,U33528
U41442,M,20대,android,organic,sent,2,U40194
U41443,F,30대,android,search,received,1,U05239
U41444,F,40대,ios,ad,sent,0,
U41445,M,30대,ios,gift_received,received,2,U08765
U41446,F,50대+,android,gift_received,received,0,
U41447,F,30대,android,ad,sent,3,U32870
U41448,M,30대,android,organic,sent,1,U04710
U41449,F,20대,ios,organic,received,1,U14565
U41450,M,20대,android,gift_received,received,1,U35522
U41451,M,30대,android,ad,sent,0,
U41452,F,20대,android,ad,sent,3,U12397
U41453,F,20대,android,gift_received,received,0,
U41454,M,30대,ios,ad,received,1,U12390
U41455,M,20대,ios,gift_received,received,0,
U41456,F,30대,ios,gift_received,received,1,U15564
U41457,M,30대,android,organic,received,0,
U41458,M,30대,android,gift_received,received,1,U22597
U41459,F,20대,ios,gift_received,received,1,U22411
U41460,M,50대+,ios,organic,received,0,
U41461,M,20대,android,organic,sent,1,U06811
U41462,M,50대+,ios,gift_received,received,3,U08206
U41463,F,30대,android,gift_received,received,2,U00982
U41464,F,30대,ios,search,received,0,
U41465,M,20대,ios,search,sent,2,U02279
U41466,M,20대,ios,organic,sent,0,
